user_id,waitlist_signup_date,acquisition_channel,device,region,age_group,onboarding_completed,onboarding_date,first_opinion_posted,first_post_date,active_week_1,user_segment,engagement_propensity
U102773,2025-09-17,influencer,Web,Tier 1,18-24,True,2025-09-20,True,2025-09-20,True,Voter,0.524
U102774,2025-09-17,app_store,Android,Metro,35-44,True,2025-09-23,False,,False,Browser,0.372
U102775,2025-09-07,referral,Android,Tier 1,25-34,True,2025-09-15,True,2025-09-16,True,Voter,0.449
U102776,2025-09-18,referral,Web,Tier 3,18-24,True,2025-09-21,False,,True,Browser,0.57
U102777,2025-09-07,organic,Android,Metro,45+,False,,False,,False,Dropped (no onboarding),0.45
U102778,2025-09-23,influencer,Web,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.474
U102779,2025-09-04,influencer,Android,Tier 3,18-24,True,2025-09-08,True,2025-09-10,True,Voter,0.301
U102780,2025-10-08,organic,iOS,Tier 1,18-24,True,2025-10-11,True,2025-10-16,False,Creator,0.703
U102781,2025-11-08,organic,Android,Tier 3,25-34,False,,False,,False,Dropped (no onboarding),0.384
U102782,2025-10-09,social_ads,iOS,Tier 1,25-34,True,2025-10-19,True,2025-10-26,False,Voter,0.305
U102783,2025-09-30,organic,Web,Tier 2,18-24,True,2025-10-06,False,,False,Browser,0.486
U102784,2025-11-21,referral,Android,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.12
U102785,2025-09-23,organic,iOS,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.414
U102786,2025-10-10,organic,Android,Tier 1,25-34,True,2025-10-22,True,2025-10-22,False,Voter,0.469
U102787,2025-10-20,influencer,Android,Tier 1,45+,True,2025-10-30,False,,False,Browser,0.135
U102788,2025-10-23,app_store,Android,Metro,18-24,True,2025-10-30,False,,False,Browser,0.556
U102789,2025-10-20,app_store,iOS,Tier 1,35-44,False,,False,,False,Dropped (no onboarding),0.411
U102790,2025-10-14,app_store,Android,Tier 2,18-24,True,2025-10-16,False,,False,Browser,0.154
U102791,2025-09-19,referral,Android,Metro,18-24,True,2025-09-19,False,,False,Browser,0.167
U102792,2025-09-13,referral,Android,Tier 1,18-24,True,2025-09-23,True,2025-09-28,False,Voter,0.193
U102793,2025-10-02,social_ads,Android,Metro,45+,True,2025-10-09,True,2025-10-15,False,Voter,0.557
U102794,2025-10-17,referral,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.164
U102795,2025-09-12,organic,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.477
U102796,2025-09-26,influencer,iOS,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.46
U102797,2025-09-22,app_store,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.191
U102798,2025-09-12,referral,Web,Metro,18-24,True,2025-09-21,True,2025-09-24,True,Voter,0.585
U102799,2025-11-27,social_ads,Android,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.319
U102800,2025-10-25,organic,Android,Tier 3,25-34,True,2025-11-03,False,,False,Browser,0.72
U102801,2025-10-16,social_ads,Android,Metro,35-44,True,2025-10-20,False,,False,Browser,0.388
U102802,2025-10-12,organic,Android,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.482
U102803,2025-09-03,app_store,iOS,Metro,45+,False,,False,,False,Dropped (no onboarding),0.341
U102804,2025-09-05,organic,Android,Metro,18-24,True,2025-09-18,False,,False,Browser,0.633
U102805,2025-10-28,social_ads,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.071
U102806,2025-10-26,influencer,Android,Tier 1,18-24,True,2025-11-02,True,2025-11-07,False,Voter,0.393
U102807,2025-11-08,social_ads,iOS,Tier 1,35-44,False,,False,,False,Dropped (no onboarding),0.609
U102808,2025-10-23,app_store,Android,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.215
U102809,2025-10-05,influencer,Android,Tier 2,25-34,True,2025-10-11,True,2025-10-16,False,Voter,0.552
U102810,2025-10-19,organic,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.68
U102811,2025-09-14,organic,Android,Tier 1,25-34,True,2025-09-24,True,2025-09-24,True,Creator,0.791
U102812,2025-10-16,social_ads,Web,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.03
U102813,2025-11-07,social_ads,Android,Tier 2,18-24,True,2025-11-09,False,,False,Browser,0.232
U102814,2025-10-15,referral,Android,Metro,25-34,True,2025-10-22,False,,False,Browser,0.132
U102815,2025-10-04,referral,Android,Metro,18-24,True,2025-10-13,False,,True,Browser,0.185
U102816,2025-09-26,referral,Web,Metro,18-24,True,2025-10-04,True,2025-10-08,False,Voter,0.337
U102817,2025-11-24,referral,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.196
U102818,2025-10-02,organic,iOS,Tier 1,45+,False,,False,,False,Dropped (no onboarding),0.514
U102819,2025-10-09,social_ads,iOS,Tier 2,45+,True,2025-10-10,False,,False,Browser,0.575
U102820,2025-09-30,referral,Android,Tier 1,25-34,True,2025-10-11,False,,False,Browser,0.556
U102821,2025-10-25,social_ads,iOS,Tier 3,35-44,False,,False,,False,Dropped (no onboarding),0.308
U102822,2025-09-19,social_ads,Android,Metro,18-24,True,2025-09-24,False,,False,Browser,0.352
U102823,2025-09-25,organic,Android,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.593
U102824,2025-10-23,influencer,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.429
U102825,2025-11-14,influencer,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.325
U102826,2025-11-19,referral,Android,Metro,25-34,True,2025-12-02,False,,False,Browser,0.291
U102827,2025-10-17,app_store,iOS,Metro,18-24,True,2025-10-21,True,2025-10-23,True,Voter,0.448
U102828,2025-09-04,influencer,iOS,Metro,45+,False,,False,,False,Dropped (no onboarding),0.388
U102829,2025-09-27,referral,iOS,Tier 2,25-34,True,2025-10-06,False,,False,Browser,0.227
U102830,2025-10-28,social_ads,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.277
U102831,2025-11-04,organic,Android,Metro,35-44,True,2025-11-08,True,2025-11-11,False,Creator,0.805
U102832,2025-09-29,referral,Android,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.404
U102833,2025-10-05,social_ads,iOS,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.431
U102834,2025-11-02,referral,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.197
U102835,2025-09-09,referral,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.209
U102836,2025-09-02,organic,iOS,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.466
U102837,2025-09-12,organic,iOS,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.246
U102838,2025-09-18,influencer,Android,Tier 2,18-24,True,2025-09-28,False,,True,Browser,0.34
U102839,2025-09-14,app_store,iOS,Tier 1,35-44,False,,False,,False,Dropped (no onboarding),0.008
U102840,2025-09-05,organic,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.603
U102841,2025-09-28,influencer,iOS,Metro,45+,False,,False,,False,Dropped (no onboarding),0.275
U102842,2025-10-02,referral,iOS,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.573
U102843,2025-10-10,organic,iOS,Tier 2,35-44,True,2025-10-18,False,,False,Browser,0.09
U102844,2025-09-27,social_ads,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.249
U102845,2025-10-07,social_ads,Android,Tier 1,25-34,True,2025-10-17,False,,False,Browser,0.198
U102846,2025-09-09,app_store,Android,Tier 2,35-44,False,,False,,False,Dropped (no onboarding),0.272
U102847,2025-10-19,organic,Android,Tier 1,18-24,True,2025-10-21,False,,False,Browser,0.387
U102848,2025-10-22,influencer,Web,Tier 2,18-24,True,2025-10-28,False,,False,Browser,0.232
U102849,2025-10-31,social_ads,Android,Tier 2,45+,False,,False,,False,Dropped (no onboarding),0.107
U102850,2025-09-30,social_ads,iOS,Tier 2,45+,True,2025-10-06,False,,True,Browser,0.618
U102851,2025-11-12,app_store,Android,Metro,25-34,True,2025-11-14,False,,False,Browser,0.225
U102852,2025-10-22,influencer,Android,Metro,18-24,True,2025-10-22,False,,False,Browser,0.527
U102853,2025-10-21,referral,Android,Metro,18-24,True,2025-11-03,False,,False,Browser,0.343
U102854,2025-10-15,referral,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.436
U102855,2025-10-05,referral,iOS,Tier 1,25-34,True,2025-10-15,True,2025-10-20,True,Voter,0.198
U102856,2025-11-04,organic,Web,Tier 2,18-24,True,2025-11-16,False,,True,Browser,0.896
U102857,2025-09-26,referral,iOS,Tier 1,18-24,True,2025-10-06,True,2025-10-06,False,Voter,0.269
U102858,2025-09-19,influencer,Web,Tier 1,35-44,True,2025-09-19,False,,False,Browser,0.364
U102859,2025-09-08,influencer,Android,Tier 2,25-34,True,2025-09-11,False,,True,Browser,0.601
U102860,2025-10-20,influencer,Web,Metro,25-34,True,2025-10-21,False,,False,Browser,0.427
U102861,2025-10-30,influencer,Android,Metro,45+,True,2025-11-05,True,2025-11-12,True,Voter,0.514
U102862,2025-11-04,organic,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.036
U102863,2025-09-14,influencer,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.483
U102864,2025-10-09,social_ads,Android,Metro,35-44,True,2025-10-15,False,,False,Browser,0.49
U102865,2025-11-10,influencer,iOS,Metro,45+,True,2025-11-15,False,,False,Browser,0.382
U102866,2025-10-16,social_ads,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.372
U102867,2025-10-13,organic,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.272
U102868,2025-11-08,app_store,Android,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.162
U102869,2025-09-29,influencer,Android,Tier 3,18-24,True,2025-09-29,False,,False,Browser,0.486
U102870,2025-09-23,app_store,iOS,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.597
U102871,2025-11-01,social_ads,Android,Tier 1,18-24,True,2025-11-03,False,,False,Browser,0.24
U102872,2025-11-07,influencer,Android,Metro,25-34,True,2025-11-12,True,2025-11-16,False,Voter,0.463
U102873,2025-10-05,app_store,iOS,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.251
U102874,2025-10-06,social_ads,iOS,Tier 1,35-44,True,2025-10-18,True,2025-10-18,True,Voter,0.33
U102875,2025-10-20,social_ads,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.55
U102876,2025-09-11,referral,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.241
U102877,2025-10-19,referral,Web,Tier 1,35-44,False,,False,,False,Dropped (no onboarding),0.297
U102878,2025-10-04,social_ads,Android,Tier 3,25-34,True,2025-10-18,True,2025-10-21,False,Voter,0.592
U102879,2025-10-13,app_store,Android,Metro,25-34,True,2025-10-21,False,,False,Browser,0.255
U102880,2025-09-20,social_ads,Android,Tier 3,35-44,False,,False,,False,Dropped (no onboarding),0.23
U102881,2025-09-19,organic,Android,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.223
U102882,2025-09-07,social_ads,Web,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.642
U102883,2025-09-28,social_ads,Web,Tier 2,25-34,True,2025-10-04,False,,False,Browser,0.417
U102884,2025-09-05,social_ads,Android,Tier 1,18-24,True,2025-09-10,False,,False,Browser,0.251
U102885,2025-10-29,app_store,iOS,Tier 3,25-34,False,,False,,False,Dropped (no onboarding),0.112
U102886,2025-09-18,referral,iOS,Tier 1,25-34,True,2025-09-30,True,2025-10-01,True,Voter,0.36
U102887,2025-10-27,app_store,Android,Tier 1,45+,False,,False,,False,Dropped (no onboarding),0.599
U102888,2025-10-09,app_store,iOS,Metro,25-34,True,2025-10-09,False,,False,Browser,0.148
U102889,2025-10-31,organic,Web,Tier 3,18-24,True,2025-11-06,False,,False,Browser,0.561
U102890,2025-09-08,referral,Android,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.543
U102891,2025-10-03,social_ads,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.088
U102892,2025-09-21,referral,iOS,Tier 2,25-34,True,2025-09-29,True,2025-10-01,False,Voter,0.233
U102893,2025-10-03,influencer,iOS,Metro,25-34,True,2025-10-09,True,2025-10-09,True,Creator,0.66
U102894,2025-09-27,app_store,Android,Tier 3,45+,False,,False,,False,Dropped (no onboarding),0.31
U102895,2025-10-05,social_ads,Android,Tier 1,18-24,True,2025-10-10,False,,False,Browser,0.113
U102896,2025-09-22,app_store,iOS,Tier 2,45+,False,,False,,False,Dropped (no onboarding),0.135
U102897,2025-10-08,organic,Android,Tier 2,35-44,False,,False,,False,Dropped (no onboarding),0.637
U102898,2025-11-14,referral,Web,Tier 1,18-24,True,2025-11-22,True,2025-11-22,True,Creator,0.949
U102899,2025-10-11,organic,iOS,Tier 2,18-24,True,2025-10-20,False,,True,Browser,0.268
U102900,2025-10-23,organic,Android,Tier 2,35-44,True,2025-10-26,True,2025-10-28,False,Voter,0.08
U102901,2025-09-14,social_ads,iOS,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.4
U102902,2025-10-28,organic,iOS,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.18
U102903,2025-10-18,referral,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.518
U102904,2025-11-01,social_ads,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.331
U102905,2025-10-17,referral,Android,Tier 2,25-34,True,2025-10-23,True,2025-10-27,True,Voter,0.11
U102906,2025-09-18,referral,Web,Metro,18-24,True,2025-09-19,True,2025-09-20,False,Voter,0.309
U102907,2025-10-04,influencer,Web,Metro,18-24,True,2025-10-17,False,,False,Browser,0.305
U102908,2025-10-22,referral,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.372
U102909,2025-10-15,referral,iOS,Tier 2,25-34,True,2025-10-28,False,,False,Browser,0.311
U102910,2025-11-11,social_ads,iOS,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.367
U102911,2025-09-15,social_ads,Android,Tier 2,25-34,True,2025-09-18,False,,False,Browser,0.422
U102912,2025-09-20,social_ads,Android,Tier 2,35-44,True,2025-09-22,True,2025-09-22,False,Creator,0.639
U102913,2025-09-08,app_store,Web,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.47
U102914,2025-10-07,referral,Android,Tier 1,35-44,True,2025-10-17,True,2025-10-22,True,Creator,0.701
U102915,2025-09-08,social_ads,iOS,Tier 3,35-44,False,,False,,False,Dropped (no onboarding),0.234
U102916,2025-09-22,influencer,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.109
U102917,2025-10-16,referral,iOS,Tier 1,18-24,True,2025-10-24,True,2025-10-28,True,Creator,0.81
U102918,2025-09-19,organic,Android,Metro,25-34,True,2025-09-29,False,,False,Browser,0.341
U102919,2025-09-07,influencer,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.145
U102920,2025-09-24,referral,Web,Tier 1,45+,False,,False,,False,Dropped (no onboarding),0.18
U102921,2025-10-23,organic,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.165
U102922,2025-09-19,organic,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.437
U102923,2025-09-30,influencer,Android,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.341
U102924,2025-09-19,referral,iOS,Tier 1,35-44,False,,False,,False,Dropped (no onboarding),0.667
U102925,2025-11-06,influencer,Android,Metro,25-34,True,2025-11-16,True,2025-11-19,False,Voter,0.618
U102926,2025-10-14,referral,iOS,Tier 3,25-34,True,2025-10-19,True,2025-10-21,True,Voter,0.502
U102927,2025-11-13,influencer,Android,Tier 1,35-44,True,2025-11-15,False,,True,Browser,0.648
U102928,2025-10-25,organic,iOS,Tier 2,25-34,True,2025-11-03,False,,False,Browser,0.539
U102929,2025-09-18,organic,iOS,Tier 1,35-44,True,2025-09-19,False,,True,Browser,0.358
U102930,2025-09-19,app_store,Android,Metro,45+,True,2025-10-01,True,2025-10-06,True,Voter,0.199
U102931,2025-11-23,app_store,iOS,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.354
U102932,2025-10-07,referral,iOS,Metro,18-24,True,2025-10-11,True,2025-10-14,False,Voter,0.486
U102933,2025-10-15,influencer,iOS,Tier 1,45+,True,2025-10-21,True,2025-10-22,True,Voter,0.527
U102934,2025-11-04,social_ads,Android,Tier 1,25-34,True,2025-11-18,False,,False,Browser,0.159
U102935,2025-11-10,referral,iOS,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.318
U102936,2025-09-26,influencer,Android,Tier 3,25-34,True,2025-10-01,False,,False,Browser,0.299
U102937,2025-09-29,influencer,Android,Metro,25-34,True,2025-10-04,True,2025-10-06,True,Voter,0.442
U102938,2025-10-22,social_ads,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.34
U102939,2025-09-07,influencer,Android,Tier 1,25-34,True,2025-09-21,False,,False,Browser,0.686
U102940,2025-10-03,social_ads,Android,Tier 2,18-24,True,2025-10-10,False,,True,Browser,0.343
U102941,2025-10-05,app_store,iOS,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.474
U102942,2025-10-21,influencer,iOS,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.663
U102943,2025-10-04,organic,Android,Metro,25-34,True,2025-10-08,True,2025-10-11,True,Creator,0.777
U102944,2025-10-23,influencer,Android,Tier 2,35-44,True,2025-11-06,False,,False,Browser,0.615
U102945,2025-10-14,referral,iOS,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.244
U102946,2025-11-08,organic,Android,Tier 3,35-44,False,,False,,False,Dropped (no onboarding),0.508
U102947,2025-09-16,organic,iOS,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.602
U102948,2025-09-27,app_store,Android,Tier 3,18-24,True,2025-09-30,False,,False,Browser,0.607
U102949,2025-10-11,social_ads,iOS,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.359
U102950,2025-11-03,social_ads,Android,Tier 2,35-44,False,,False,,False,Dropped (no onboarding),0.426
U102951,2025-09-03,organic,iOS,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.474
U102952,2025-10-12,social_ads,Android,Tier 2,35-44,False,,False,,False,Dropped (no onboarding),0.335
U102953,2025-10-04,social_ads,Android,Tier 3,18-24,True,2025-10-07,True,2025-10-13,True,Creator,0.901
U102954,2025-10-06,social_ads,Web,Tier 2,45+,True,2025-10-09,False,,True,Browser,0.159
U102955,2025-09-20,app_store,iOS,Tier 2,35-44,True,2025-09-22,False,,True,Browser,0.361
U102956,2025-10-13,organic,Android,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.286
U102957,2025-09-25,social_ads,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.354
U102958,2025-09-26,influencer,iOS,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.319
U102959,2025-09-20,app_store,Android,Tier 1,25-34,True,2025-10-04,True,2025-10-05,True,Voter,0.479
U102960,2025-10-07,referral,Web,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.187
U102961,2025-10-06,referral,Android,Tier 2,35-44,True,2025-10-11,True,2025-10-11,False,Voter,0.52
U102962,2025-09-13,organic,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.275
U102963,2025-09-13,influencer,Android,Metro,25-34,True,2025-09-25,True,2025-09-28,False,Creator,0.709
U102964,2025-09-15,organic,Android,Metro,18-24,True,2025-09-24,False,,False,Browser,0.183
U102965,2025-10-04,social_ads,Android,Tier 1,25-34,True,2025-10-08,False,,False,Browser,0.252
U102966,2025-10-14,referral,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.383
U102967,2025-11-09,referral,Web,Tier 3,35-44,True,2025-11-09,True,2025-11-15,True,Creator,0.866
U102968,2025-11-12,organic,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.437
U102969,2025-09-25,referral,iOS,Metro,25-34,True,2025-10-05,True,2025-10-11,True,Creator,0.822
U102970,2025-09-17,organic,Android,Tier 2,18-24,True,2025-09-26,False,,False,Browser,0.55
U102971,2025-10-28,app_store,iOS,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.41
U102972,2025-10-22,social_ads,Android,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.231
