user_id,waitlist_signup_date,acquisition_channel,device,region,age_group,onboarding_completed,onboarding_date,first_opinion_posted,first_post_date,active_week_1,user_segment,engagement_propensity,predicted_retention_prob,cluster_label
U102525,2025-09-11,organic,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.377,,Did not activate
U102526,2025-09-03,referral,Android,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.224,,Did not activate
U102527,2025-11-04,social_ads,Android,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.28,,Did not activate
U102528,2025-09-07,influencer,iOS,Metro,18-24,True,2025-09-12,True,2025-09-19,False,Creator,0.761,0.637,Power creators
U102529,2025-11-04,social_ads,iOS,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.173,,Did not activate
U102530,2025-10-10,organic,iOS,Tier 1,18-24,True,2025-10-15,True,2025-10-22,False,Voter,0.146,0.716,Casual dippers
U102531,2025-09-30,organic,iOS,Metro,18-24,True,2025-10-12,False,,False,Browser,0.087,0.432,Low-touch browsers
U102532,2025-09-11,organic,iOS,Metro,18-24,True,2025-09-19,False,,True,Browser,0.711,0.375,Casual dippers
U102533,2025-09-25,influencer,Android,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.112,,Did not activate
U102534,2025-09-11,organic,iOS,Tier 3,25-34,False,,False,,False,Dropped (no onboarding),0.441,,Did not activate
U102535,2025-10-24,referral,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.566,,Did not activate
U102536,2025-11-20,organic,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.304,,Did not activate
U102537,2025-09-26,referral,Web,Tier 3,25-34,True,2025-10-02,False,,False,Browser,0.258,0.432,Low-touch browsers
U102538,2025-09-19,social_ads,Web,Tier 1,35-44,False,,False,,False,Dropped (no onboarding),0.167,,Did not activate
U102539,2025-09-20,organic,Android,Metro,35-44,True,2025-09-27,False,,False,Browser,0.408,0.401,Low-touch browsers
U102540,2025-09-17,influencer,Android,Tier 1,25-34,True,2025-09-28,False,,False,Browser,0.373,0.307,Low-touch browsers
U102541,2025-09-13,app_store,Android,Tier 1,35-44,True,2025-09-20,False,,True,Browser,0.451,0.276,Low-touch browsers
U102542,2025-10-06,referral,iOS,Tier 1,18-24,True,2025-10-09,True,2025-10-15,True,Voter,0.383,0.845,Active voters
U102543,2025-09-17,influencer,Android,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.017,,Did not activate
U102544,2025-11-09,social_ads,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.387,,Did not activate
U102545,2025-10-08,influencer,Android,Metro,18-24,True,2025-10-21,True,2025-10-22,True,Creator,0.73,0.627,Power creators
U102546,2025-09-13,influencer,Web,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.078,,Did not activate
U102547,2025-11-02,social_ads,Web,Metro,18-24,True,2025-11-09,True,2025-11-15,True,Voter,0.435,0.763,Power creators
U102548,2025-10-03,social_ads,Web,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.156,,Did not activate
U102549,2025-10-17,social_ads,iOS,Tier 1,35-44,True,2025-10-26,False,,False,Browser,0.452,0.368,Low-touch browsers
U102550,2025-09-15,organic,Android,Metro,18-24,True,2025-09-16,True,2025-09-18,False,Voter,0.115,0.534,Low-touch browsers
U102551,2025-09-15,app_store,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.113,,Did not activate
U102552,2025-10-24,influencer,Android,Tier 2,18-24,True,2025-11-02,True,2025-11-07,True,Creator,0.673,0.968,Power creators
U102553,2025-10-08,organic,Android,Tier 1,25-34,True,2025-10-20,True,2025-10-20,True,Creator,0.779,0.453,Power creators
U102554,2025-09-09,influencer,iOS,Tier 1,18-24,True,2025-09-22,False,,False,Browser,0.331,0.314,Low-touch browsers
U102555,2025-10-20,social_ads,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.63,,Did not activate
U102556,2025-10-06,organic,Web,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.373,,Did not activate
U102557,2025-11-09,social_ads,Android,Tier 1,18-24,True,2025-11-17,False,,False,Browser,0.652,0.416,Low-touch browsers
U102558,2025-10-26,social_ads,Android,Tier 2,18-24,True,2025-10-30,False,,False,Browser,0.449,0.441,Casual dippers
U102559,2025-10-22,organic,iOS,Tier 2,25-34,True,2025-11-05,False,,False,Browser,0.299,0.39,Low-touch browsers
U102560,2025-09-24,referral,iOS,Tier 3,45+,True,2025-09-26,True,2025-10-01,True,Voter,0.086,0.524,Active voters
U102561,2025-10-21,social_ads,Android,Tier 3,25-34,True,2025-11-01,True,2025-11-02,False,Voter,0.27,0.525,Casual dippers
U102562,2025-11-13,referral,iOS,Metro,25-34,True,2025-11-26,True,2025-12-01,False,Voter,0.226,0.613,Casual dippers
U102563,2025-09-11,social_ads,Android,Tier 2,25-34,True,2025-09-17,False,,False,Browser,0.681,0.431,Casual dippers
U102564,2025-11-07,referral,Android,Tier 2,25-34,True,2025-11-15,False,,False,Browser,0.624,0.454,Low-touch browsers
U102565,2025-09-14,organic,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.499,,Did not activate
U102566,2025-10-26,organic,Web,Tier 3,25-34,True,2025-10-26,True,2025-11-01,True,Voter,0.5,0.468,Active voters
U102567,2025-09-04,organic,Android,Tier 3,25-34,True,2025-09-06,False,,True,Browser,0.775,0.387,Casual dippers
U102568,2025-09-29,social_ads,Android,Tier 2,35-44,False,,False,,False,Dropped (no onboarding),0.186,,Did not activate
U102569,2025-09-03,referral,Android,Metro,18-24,True,2025-09-12,True,2025-09-15,False,Voter,0.308,0.772,Active voters
U102570,2025-10-31,referral,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.302,,Did not activate
U102571,2025-09-27,app_store,Web,Tier 3,25-34,False,,False,,False,Dropped (no onboarding),0.121,,Did not activate
U102572,2025-10-09,social_ads,Android,Tier 3,35-44,False,,False,,False,Dropped (no onboarding),0.202,,Did not activate
U102573,2025-10-14,organic,iOS,Metro,35-44,True,2025-10-22,True,2025-10-29,False,Voter,0.338,0.324,Casual dippers
U102574,2025-09-11,social_ads,iOS,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.252,,Did not activate
U102575,2025-09-16,referral,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.013,,Did not activate
U102576,2025-11-02,social_ads,iOS,Metro,45+,True,2025-11-04,False,,False,Browser,0.447,0.35,Low-touch browsers
U102577,2025-10-22,app_store,Web,Tier 1,18-24,True,2025-11-01,False,,True,Browser,0.271,0.466,Casual dippers
U102578,2025-10-16,social_ads,Web,Tier 3,25-34,True,2025-10-24,True,2025-10-25,True,Voter,0.453,0.691,Power creators
U102579,2025-11-06,app_store,iOS,Metro,18-24,True,2025-11-10,False,,False,Browser,0.402,0.319,Low-touch browsers
U102580,2025-09-25,social_ads,Android,Tier 2,35-44,True,2025-09-27,False,,False,Browser,0.026,0.375,Low-touch browsers
U102581,2025-10-03,organic,Android,Tier 1,18-24,True,2025-10-09,False,,True,Browser,0.595,0.397,Casual dippers
U102582,2025-11-20,app_store,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.407,,Did not activate
U102583,2025-10-06,app_store,iOS,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.275,,Did not activate
U102584,2025-11-01,organic,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.403,,Did not activate
U102585,2025-09-24,social_ads,iOS,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.294,,Did not activate
U102586,2025-10-02,social_ads,iOS,Tier 1,18-24,True,2025-10-12,True,2025-10-19,True,Voter,0.454,0.781,Active voters
U102587,2025-09-21,social_ads,Android,Tier 3,35-44,True,2025-09-23,False,,False,Browser,0.161,0.388,Low-touch browsers
U102588,2025-10-18,organic,Web,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.493,,Did not activate
U102589,2025-09-24,social_ads,Android,Tier 3,18-24,True,2025-10-02,True,2025-10-02,True,Voter,0.519,0.467,Power creators
U102590,2025-10-21,organic,Android,Tier 1,35-44,False,,False,,False,Dropped (no onboarding),0.589,,Did not activate
U102591,2025-09-27,social_ads,iOS,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.461,,Did not activate
U102592,2025-10-07,referral,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.149,,Did not activate
U102593,2025-10-14,app_store,Android,Metro,18-24,True,2025-10-22,True,2025-10-25,True,Creator,0.78,0.854,Power creators
U102594,2025-09-17,referral,Web,Tier 1,35-44,True,2025-09-18,False,,False,Browser,0.038,0.352,Low-touch browsers
U102595,2025-10-23,app_store,Web,Tier 3,25-34,False,,False,,False,Dropped (no onboarding),0.239,,Did not activate
U102596,2025-09-11,organic,iOS,Tier 2,18-24,True,2025-09-24,True,2025-09-29,True,Voter,0.225,0.681,Active voters
U102597,2025-09-12,social_ads,Android,Metro,25-34,True,2025-09-25,False,,False,Browser,0.571,0.374,Low-touch browsers
U102598,2025-10-27,social_ads,Android,Metro,18-24,True,2025-10-29,False,,False,Browser,0.408,0.396,Casual dippers
U102599,2025-10-16,organic,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.444,,Did not activate
U102600,2025-11-05,social_ads,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.093,,Did not activate
U102601,2025-11-13,app_store,Web,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.324,,Did not activate
U102602,2025-10-31,influencer,Android,Metro,25-34,True,2025-11-08,True,2025-11-09,True,Voter,0.193,0.268,Active voters
U102603,2025-10-04,organic,iOS,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.144,,Did not activate
U102604,2025-10-25,referral,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.158,,Did not activate
U102605,2025-09-24,referral,Android,Tier 1,18-24,True,2025-09-29,True,2025-10-06,True,Voter,0.304,0.705,Active voters
U102606,2025-11-01,influencer,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.103,,Did not activate
U102607,2025-11-09,influencer,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.314,,Did not activate
U102608,2025-09-26,influencer,Android,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.169,,Did not activate
U102609,2025-10-08,social_ads,Web,Tier 1,25-34,True,2025-10-13,False,,False,Browser,0.323,0.385,Low-touch browsers
U102610,2025-11-10,referral,iOS,Tier 3,25-34,True,2025-11-20,True,2025-11-25,True,Voter,0.384,0.545,Active voters
U102611,2025-10-11,social_ads,iOS,Tier 2,35-44,True,2025-10-21,False,,True,Browser,0.344,0.518,Low-touch browsers
U102612,2025-10-18,social_ads,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.18,,Did not activate
U102613,2025-10-20,app_store,iOS,Metro,35-44,True,2025-11-01,False,,False,Browser,0.684,0.284,Casual dippers
U102614,2025-10-07,influencer,iOS,Tier 1,45+,False,,False,,False,Dropped (no onboarding),0.138,,Did not activate
U102615,2025-10-26,referral,Android,Tier 2,45+,False,,False,,False,Dropped (no onboarding),0.761,,Did not activate
U102616,2025-10-31,social_ads,iOS,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.118,,Did not activate
U102617,2025-09-05,app_store,iOS,Tier 3,18-24,True,2025-09-05,False,,False,Browser,0.321,0.373,Low-touch browsers
U102618,2025-09-26,social_ads,Web,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.374,,Did not activate
U102619,2025-09-14,organic,Web,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.183,,Did not activate
U102620,2025-09-25,influencer,Android,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.111,,Did not activate
U102621,2025-09-03,organic,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.449,,Did not activate
U102622,2025-09-20,app_store,Android,Tier 1,35-44,True,2025-09-27,True,2025-10-02,True,Creator,0.622,0.486,Power creators
U102623,2025-09-30,app_store,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.364,,Did not activate
U102624,2025-10-13,referral,Android,Tier 2,35-44,True,2025-10-17,False,,False,Browser,0.455,0.41,Low-touch browsers
U102625,2025-10-17,referral,Android,Tier 1,25-34,True,2025-10-31,False,,True,Browser,0.368,0.411,Casual dippers
U102626,2025-09-17,referral,iOS,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.311,,Did not activate
U102627,2025-11-07,referral,Android,Tier 2,25-34,True,2025-11-12,True,2025-11-13,True,Creator,0.695,0.435,Power creators
U102628,2025-11-09,organic,iOS,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.644,,Did not activate
U102629,2025-11-16,referral,Web,Metro,35-44,True,2025-11-21,True,2025-11-23,True,Voter,0.494,0.434,Active voters
U102630,2025-11-12,organic,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.528,,Did not activate
U102631,2025-10-03,app_store,Android,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.497,,Did not activate
U102632,2025-10-02,social_ads,iOS,Tier 1,18-24,True,2025-10-12,False,,True,Browser,0.378,0.446,Casual dippers
U102633,2025-09-11,organic,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.713,,Did not activate
U102634,2025-10-27,referral,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.379,,Did not activate
U102635,2025-10-07,app_store,iOS,Tier 2,45+,True,2025-10-11,False,,False,Browser,0.507,0.324,Low-touch browsers
U102636,2025-11-20,organic,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.447,,Did not activate
U102637,2025-09-20,organic,Android,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.377,,Did not activate
U102638,2025-10-09,influencer,Web,Tier 2,35-44,False,,False,,False,Dropped (no onboarding),0.185,,Did not activate
U102639,2025-09-28,social_ads,Android,Metro,18-24,True,2025-10-09,True,2025-10-10,False,Voter,0.364,0.452,Active voters
U102640,2025-10-08,organic,Android,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.547,,Did not activate
U102641,2025-11-13,social_ads,Android,Metro,18-24,True,2025-11-17,True,2025-11-18,False,Voter,0.394,0.969,Active voters
U102642,2025-09-15,organic,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.391,,Did not activate
U102643,2025-09-26,referral,Android,Tier 3,18-24,True,2025-10-02,False,,False,Browser,0.344,0.471,Low-touch browsers
U102644,2025-10-06,referral,Android,Tier 1,35-44,False,,False,,False,Dropped (no onboarding),0.447,,Did not activate
U102645,2025-10-16,social_ads,iOS,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.386,,Did not activate
U102646,2025-09-24,influencer,Web,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.067,,Did not activate
U102647,2025-10-17,influencer,iOS,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.611,,Did not activate
U102648,2025-09-29,social_ads,Android,Tier 3,18-24,True,2025-10-05,False,,False,Browser,0.081,0.441,Low-touch browsers
U102649,2025-10-31,influencer,iOS,Tier 3,25-34,False,,False,,False,Dropped (no onboarding),0.235,,Did not activate
U102650,2025-09-10,referral,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.283,,Did not activate
U102651,2025-09-03,app_store,iOS,Tier 2,35-44,False,,False,,False,Dropped (no onboarding),0.26,,Did not activate
U102652,2025-09-27,referral,Android,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.224,,Did not activate
U102653,2025-10-09,influencer,iOS,Metro,18-24,True,2025-10-23,False,,False,Browser,0.152,0.285,Low-touch browsers
U102654,2025-09-12,social_ads,Web,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.342,,Did not activate
U102655,2025-10-29,influencer,Android,Metro,25-34,True,2025-11-07,True,2025-11-10,True,Creator,0.835,0.901,Power creators
U102656,2025-10-31,organic,Android,Tier 3,18-24,True,2025-11-03,True,2025-11-04,True,Voter,0.355,0.605,Power creators
U102657,2025-09-12,influencer,Android,Tier 3,18-24,True,2025-09-26,False,,False,Browser,0.541,0.573,Casual dippers
U102658,2025-10-14,referral,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.134,,Did not activate
U102659,2025-09-16,organic,Android,Tier 1,35-44,True,2025-09-28,True,2025-09-30,False,Voter,0.551,0.905,Active voters
U102660,2025-10-18,influencer,iOS,Tier 3,35-44,False,,False,,False,Dropped (no onboarding),0.117,,Did not activate
U102661,2025-09-08,organic,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.435,,Did not activate
U102662,2025-09-20,referral,Android,Tier 1,18-24,True,2025-09-22,True,2025-09-24,True,Voter,0.558,0.446,Power creators
U102663,2025-10-24,influencer,iOS,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.209,,Did not activate
U102664,2025-11-03,organic,iOS,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.309,,Did not activate
U102665,2025-09-17,organic,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.27,,Did not activate
U102666,2025-10-03,social_ads,Web,Metro,25-34,True,2025-10-07,False,,False,Browser,0.418,0.359,Low-touch browsers
U102667,2025-09-24,referral,Web,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.33,,Did not activate
U102668,2025-09-14,referral,Web,Tier 2,18-24,True,2025-09-15,False,,False,Browser,0.18,0.448,Low-touch browsers
U102669,2025-11-14,social_ads,Android,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.044,,Did not activate
U102670,2025-09-01,referral,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.139,,Did not activate
U102671,2025-11-11,social_ads,Android,Tier 2,25-34,True,2025-11-25,True,2025-12-01,False,Voter,0.284,0.715,Casual dippers
U102672,2025-11-01,app_store,Web,Tier 1,35-44,True,2025-11-04,False,,False,Browser,0.494,0.263,Low-touch browsers
U102673,2025-09-10,influencer,Web,Tier 2,25-34,True,2025-09-15,False,,False,Browser,0.358,0.326,Low-touch browsers
U102674,2025-10-05,organic,iOS,Tier 3,45+,True,2025-10-09,False,,False,Browser,0.423,0.362,Low-touch browsers
U102675,2025-09-17,organic,Android,Metro,25-34,True,2025-09-22,False,,False,Browser,0.048,0.412,Low-touch browsers
U102676,2025-10-20,social_ads,Android,Tier 3,35-44,True,2025-10-29,False,,False,Browser,0.431,0.388,Low-touch browsers
U102677,2025-11-19,referral,iOS,Tier 3,25-34,False,,False,,False,Dropped (no onboarding),0.061,,Did not activate
U102678,2025-09-21,social_ads,Android,Tier 1,35-44,False,,False,,False,Dropped (no onboarding),0.264,,Did not activate
U102679,2025-10-27,social_ads,Android,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.281,,Did not activate
U102680,2025-10-05,app_store,iOS,Tier 3,25-34,True,2025-10-17,False,,False,Browser,0.49,0.34,Low-touch browsers
U102681,2025-09-21,referral,iOS,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.666,,Did not activate
U102682,2025-09-24,app_store,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.456,,Did not activate
U102683,2025-10-23,app_store,iOS,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.274,,Did not activate
